,book_url,title,genre,author,rating,pages,description,year,published
456,https://www.goodreads.com/book/show/56213354-a-slow-fire-burning,A Slow Fire Burning,mystery & thriller,Paula Hawkins,3.55,307,"The scorching new thriller from the number-one 'New York Times' best-selling author of 'The Girl on the Train'.When a young man is found gruesomely murdered in a London houseboat, it triggers questions about three women who knew him. Laura is the troubled one-night-stand last seen in the victim’s home. Carla is his grief-stricken aunt, already mourning the recent death of yet another family member. And Miriam is the nosy neighbor clearly keeping secrets from the police. Three women with separate connections to the victim. Three women who are – for different reasons – simmering with resentment. Who are, whether they know it or not, burning to right the wrongs done to them. When it comes to revenge, even good people might be capable of terrible deeds. How far might any one of them go to find peace? How long can secrets smolder before they explode into flame?Look what you started.",2021,Published         August 31st 2021          by Riverhead Books                             (first published August 24th 2021)
457,https://www.goodreads.com/book/show/54860592-the-husbands,The Husbands,mystery & thriller,Chandler Baker,3.55,346,"Chandler Baker, the New York Times bestselling author of Whisper Network,  is back with The Husbands, a novel that asks: to what lengths will a woman go for a little more help from her husband? Nora Spangler is a successful attorney but when it comes to domestic life, she packs the lunches, schedules the doctor appointments, knows where the extra paper towel rolls are, and designs and orders the holiday cards. Her husband works hard, too... but why does it seem like she is always working so much harder?When the Spanglers go house hunting in Dynasty Ranch, an exclusive suburban neighborhood, Nora meets a group of high-powered women--a tech CEO, a neurosurgeon, an award-winning therapist, a bestselling author--with enviably supportive husbands. When she agrees to help with a resident's wrongful death case, she is pulled into the lives of the women there. She finds the air is different in Dynasty Ranch. The women aren't hanging on by a thread.But as the case unravels, Nora uncovers a plot that may explain the secret to having-it-all. One that's worth killing for. Calling to mind a Stepford Wives gender-swap,  The Husbands imagines a world where the burden of the ""second shift"" is equally shared--and what it may take to get there.",2021,Published         August 3rd 2021          by Flatiron Books
458,https://www.goodreads.com/book/show/56268935-hello-transcriber,"Hello, Transcriber",mystery & thriller,Hannah Morrissey,3.54,304,"Hannah Morrissey's Hello, Transcriber is a captivating mystery suspense debut featuring a female police transcriber who goes beyond the limits to solve a harrowing case.Every night, while the street lamps shed the only light on Wisconsin's most crime-ridden city, police transcriber Hazel Greenlee listens as detectives divulge Black Harbor's gruesome secrets. As an aspiring writer, Hazel believes that writing a novel could be her only ticket out of this frozen hellscape. And then her neighbor confesses to hiding the body of an overdose victim in a dumpster.The suspicious death is linked to Candy Man, a notorious drug dealer. Now Hazel has a first row seat to the investigation and becomes captivated by the lead detective, Nikolai Kole. Intrigued by the prospects of gathering eyewitness intel for her book, Hazel joins Kole in exploring Black Harbor's darkest side. As the investigation unfolds, Hazel will learn just how far she'll go for a good story―even if it means destroying her marriage and luring the killer to her as she plunges deeper into the city she's desperate to claw her way out of.",2021,Published         November 30th 2021          by Minotaur Books
459,https://www.goodreads.com/book/show/45714854-the-hunting-wives,The Hunting Wives,mystery & thriller,May Cobb,3.53,368,"The Hunting Wives share more than target practice, martinis, and bad behavior in this novel of obsession, seduction, and murder.Sophie O’Neill left behind an envy-inspiring career and the stressful, competitive life of big-city Chicago to settle down with her husband and young son in a small Texas town. It seems like the perfect life with a beautiful home in an idyllic rural community. But Sophie soon realizes that life is now too quiet, and she’s feeling bored and restless.Then she meets Margot Banks, an alluring socialite who is part of an elite clique secretly known as the Hunting Wives. Sophie finds herself completely drawn to Margot and swept into her mysterious world of late-night target practice and dangerous partying. As Sophie’s curiosity gives way to full-blown obsession, she slips farther away from the safety of her family and deeper into this nest of vipers.When the body of a teenage girl is discovered in the woods where the Hunting Wives meet, Sophie finds herself in the middle of a murder investigation and her life spiraling out of control.",2021,Published         May 18th 2021          by Berkley
460,https://www.goodreads.com/book/show/55628983-survive-the-night,Survive the Night,mystery & thriller,Riley Sager,3.53,324,"Charlie Jordan is being driven across the country by a serial killer. Maybe.Behind the wheel is Josh Baxter, a stranger Charlie met by the college ride share board, who also has a good reason for leaving university in the middle of term. On the road they share their stories, carefully avoiding the subject dominating the news - the Campus Killer, who's tied up and stabbed three students in the span of a year, has just struck again.Travelling the lengthy journey between university and their final destination, Charlie begins to notice discrepancies in Josh's story.As she begins to plan her escape from the man she is becoming certain is the killer, she starts to suspect that Josh knows exactly what she's thinking.Meaning that she could very well end up as his next victim.",2021,Published         June 29th 2021          by Dutton Books
461,https://www.goodreads.com/book/show/53442023-her-dark-lies,Her Dark Lies,mystery & thriller,J.T. Ellison,3.52,416,"If you only read one thriller this year...""A great modern gothic. Ellison outdid herself-- what an ending!"" --Catherine Coulter, #1 
NYT
 bestselling author of VORTEX.Fast-paced and brilliantly unpredictable, J.T. Ellison's breathtaking new novel invites you to a wedding none will forget--and some won't survive.Jutting from sparkling turquoise waters off the Italian coast, Isle Isola is an idyllic setting for a wedding. In the majestic cliff-top villa owned by the wealthy Compton family, up-and-coming artist Claire Hunter will marry handsome, charming Jack Compton, surrounded by close family, intimate friends...and a host of dark secrets.From the moment Claire sets foot on the island, something seems amiss. Skeletal remains have just been found. There are other, newer disturbances, too. Menacing texts. A ruined wedding dress. And one troubling shadow hanging over Claire's otherwise blissful relationship--the strange mystery surrounding Jack's first wife.Then a raging storm descends, the power goes out--and the real terror begins...You won't be able to guess what happens in the end!",2021,Published         March 9th 2021          by Mira Books
462,https://www.goodreads.com/book/show/54798447-death-at-greenway,Death at Greenway,mystery & thriller,Lori Rader-Day,3.5,448,"From the award-winning author of The Day I Died and The Lucky One, a captivating suspense novel about nurses during World War II who come to Agatha Christie’s holiday estate to care for evacuated children, but when a body is discovered nearby, the idyllic setting becomes host to a deadly mystery.Bridey Kelly has come to Greenway House—the beloved holiday home of Agatha Christie—in disgrace. A terrible mistake at St. Prisca’s Hospital in London has led to her dismissal as a nurse trainee, and her only chance for redemption is a position in the countryside caring for children evacuated to safety from the Blitz.Greenway is a beautiful home full of riddles: wondrous curios not to be touched, restrictions on rooms not to be entered, and a generous library, filled with books about murder. The biggest mystery might be the other nurse, Gigi, who is like no one Bridey has ever met. Chasing ten young children through the winding paths of the estate grounds might have soothed Bridey’s anxieties and grief—if Greenway were not situated so near the English Channel and the rising aggressions of the war.When a body washes ashore near the estate, Bridey is horrified to realize this is not a victim of war, but of a brutal killing. As the local villagers look among themselves, Bridey and Gigi discover they each harbor dangerous secrets about what has led them to Greenway. With a mystery writer’s home as their unsettling backdrop, the young women must unravel the truth before their safe haven becomes a place of death . . .",2021,Published         October 12th 2021          by William Morrow
463,https://www.goodreads.com/book/show/53231988-the-perfect-guests,The Perfect Guests,mystery & thriller,Emma Rous,3.48,284,"The USA Today bestselling author of The Au Pair returns with another delicious, twisty novel--about a grand estate with many secrets, an orphan caught in a web of lies, and a young woman playing a sinister game.1988. Beth Soames is fourteen years old when her aunt takes her to stay at Raven Hall, a rambling manor in the isolated East Anglian fens. The Averells, the family who lives there, are warm and welcoming, and Beth becomes fast friends with their daughter, Nina. At times, Beth even feels like she's truly part of the family...until they ask her to help them with a harmless game--and nothing is ever the same.2019. Sadie Langton is an actress struggling to make ends meet when she lands a well-paying gig to pretend to be a guest at a weekend party. She is sent a suitcase of clothing, a dossier outlining the role she is to play, and instructions. It's strange, but she needs the money, and when she sees the stunning manor she'll be staying at, she figures she's got nothing to lose.In person, Raven Hall is even grander than she'd imagined--even with damage from a fire decades before--but the walls seem to have eyes. As day turns to night, Sadie starts to feel that there's something off about the glamorous guests who arrive, and as the party begins, it becomes chillingly apparent their unseen host is playing games with everyone...including her.",2021,Published         January 12th 2021          by Berkley Books                             (first published January 7th 2021)
464,https://www.goodreads.com/book/show/55711642-such-a-quiet-place,Such a Quiet Place,mystery & thriller,Megan Miranda,3.48,337,"We had no warning that she’d come back.Hollow’s Edge used to be a quiet place. A private and idyllic neighborhood where neighbors dropped in on neighbors, celebrated graduation and holiday parties together, and looked out for one another. But then came the murder of Brandon and Fiona Truett. A year and a half later, Hollow’s Edge is simmering. The residents are trapped, unable to sell their homes, confronted daily by the empty Truett house, and suffocated by their trial testimonies that implicated one of their own. Ruby Fletcher. And now, Ruby’s back.With her conviction overturned, Ruby waltzes right back to Hollow’s Edge, and into the home she once shared with Harper Nash. Harper, five years older, has always treated Ruby like a wayward younger sister. But now she’s terrified. What possible good could come of Ruby returning to the scene of the crime? And how can she possibly turn her away, when she knows Ruby has nowhere to go?Within days, suspicion spreads like a virus across Hollow’s Edge. It’s increasingly clear that not everyone told the truth about the night of the Truett’s murders. And when Harper begins receiving threatening notes, she realizes she has to uncover the truth before someone else becomes the killer’s next victim.",2021,Published         July 13th 2021          by Simon & Schuster
465,https://www.goodreads.com/book/show/53175349-people-like-her,People Like Her,mystery & thriller,Ellery Lloyd,3.36,288,"A razor-sharp, wickedly smart suspense debut about an ambitious influencer mom whose soaring success threatens her marriage, her morals, and her family’s safety.Followed by Millions, Watched by OneTo her adoring fans, Emmy Jackson, aka @the_mamabare, is the honest “Instamum” who always tells it like it is. To her skeptical husband, a washed-up novelist who knows just how creative Emmy can be with the truth, she is a breadwinning powerhouse chillingly brilliant at monetizing the intimate details of their family life.To one of Emmy’s dangerously obsessive followers, she’s the woman that has everything—but deserves none of it.  As Emmy’s marriage begins to crack under the strain of her growing success and her moral compass veers wildly off course, the more vulnerable she becomes to a very real danger circling ever closer to her family.In this deeply addictive tale of psychological suspense, Ellery Lloyd raises important questions about technology, social media celebrity, and the way we live today. Probing the dark side of influencer culture and the perils of parenting online, People Like Her explores our desperate need to be seen and the lengths we’ll go to be liked by strangers. It asks what—and who—we sacrifice when make our private lives public, and ultimately lose control of who we let in. . . .",2021,Published         January 12th 2021          by Harper
466,https://www.goodreads.com/book/show/55333955-dead-dead-girls,Dead Dead Girls (Harlem Renaissance Mystery #1),mystery & thriller,Nekesa Afia,3.3,336,"The start of an exciting new historical mystery series set in 1920s Harlem featuring Louise Lloyd, a young black woman caught up in a series of murders way too close to home...Harlem, 1926. Young black girls like Louise Lloyd are ending up dead.Following a harrowing kidnapping ordeal when she was in her teens, Louise is doing everything she can to maintain a normal life. She's succeeding, too. She spends her days working at Maggie's Café and her nights at the Zodiac, Manhattan's hottest speakeasy. Louise's friends might say she's running from her past and the notoriety that still stalks her, but don't tell her that.When a girl turns up dead in front of the café, Louise is forced to confront something she's been trying to ignore--several local black girls have been murdered over the past few weeks. After an altercation with a local police officer gets her arrested, Louise is given an ultimatum: She can either help solve the case or let a judge make an example of her.Louise has no choice but to take the case and soon finds herself toe-to-toe with a murderous mastermind. She'll have to tackle her own fears and the prejudices of New York City society if she wants to catch a killer and save her own life in the process.",2021,Published         June 1st 2021          by Berkley Books
467,https://www.goodreads.com/book/show/55573785-the-turnout,The Turnout,mystery & thriller,Megan Abbott,3.17,352,"Bestselling and award-winning author Megan Abbott's revelatory, mesmerizing, and game-changing new novel set against the hothouse of a family-run ballet studio, and an interloper who arrives to bring down the carefully crafted Eden-like facade.Ballet flows through their veins. Dara and Marie Durant were dancers since birth, with their long necks and matching buns and pink tights, homeschooled and trained by their mother. Decades later the Durant School of Dance is theirs. The two sisters, together with Charlie, Dara's husband and once their mother's prize student, inherited the school after their parents died in a tragic accident nearly a dozen years ago. Marie, warm and soft, teaches the younger students; Dara, with her precision, trains the older ones; and Charlie, back broken after years of injuries, rules over the back office. Circling around each other, the three have perfected a dance, six days a week, that keeps the studio thriving. But when a suspicious accident occurs, just at the onset of the school's annual performance of The Nutcracker, a season of competition, anxiety, and exhilaration, an interloper arrives and threatens the delicate balance of everything they've worked for.Taut and unnerving, The Turnout is Megan Abbott at the height of her game. With uncanny insight and hypnotic writing, it is a sharp and strange dissection of family ties and sexuality, femininity and power, and a tale that is both alarming and irresistible.",2021,Published         August 3rd 2021          by G.P. Putnam's Sons
468,https://www.goodreads.com/book/show/53066531-if-i-disappear,If I Disappear,mystery & thriller,Eliza Jane Brazier,3.14,296,"When her favorite true crime podcast host goes missing, an adrift young woman plunges headfirst into the wild backcountry of Northern California and her own dangerous obsession.Sera loves true crime podcasts. They make her feel empowered in a world where women just like her disappear daily. She's sure they are preparing her for something. So when Rachel, her favorite podcast host, goes missing, Sera knows it's time to act. Rachel has always taught her to trust her instincts.Sera follows the clues hidden in the episodes to an isolated ranch outside Rachel's small hometown to begin her search. She's convinced her investigation will make Rachel so proud. But the more Sera digs into this unfamiliar world, the more off things start to feel. Because Rachel is not the first woman to vanish from the ranch, and she won't be the last...Rachel did try to warn her.",2021,Published         January 26th 2021          by Berkley
469,https://www.goodreads.com/book/show/53138071-all-girls,All Girls,mystery & thriller,Nil,0,0,Nil,2021,Nil
470,https://www.goodreads.com/book/show/54304146-mirrorland,Mirrorland,mystery & thriller,Nil,0,0,Nil,2021,Nil
471,https://www.goodreads.com/book/show/55315487-the-plot,The Plot,mystery & thriller,Nil,0,0,Nil,2021,Nil
472,https://www.goodreads.com/book/show/54737068-local-woman-missing,Local Woman Missing,mystery & thriller,Nil,0,0,Nil,2021,Nil
473,https://www.goodreads.com/book/show/57723023-arsenic-and-adobo,"Arsenic and Adobo (Tita Rosie's Kitchen Mystery, #1)",mystery & thriller,Nil,0,0,Nil,2021,Nil
474,https://www.goodreads.com/book/show/55425157-dream-girl,Dream Girl,mystery & thriller,Nil,0,0,Nil,2021,Nil
475,https://www.goodreads.com/book/show/55654025-bath-haus,Bath Haus,mystery & thriller,Nil,0,0,Nil,2021,Nil
476,https://www.goodreads.com/book/show/55829194-the-final-girl-support-group,The Final Girl Support Group,mystery & thriller,,0,0,,2021,
477,https://www.goodreads.com/book/show/55100588-the-collective,The Collective,mystery & thriller,Nil,0,0,Nil,2021,Nil
478,https://www.goodreads.com/book/show/55332285-why-privacy-matters,Why Privacy Matters,nonfiction,Neil Richards,4.86,304,"A much-needed corrective on what privacy is, why it matters, and how we can protect in an age when so many believe that the concept is dead.Everywhere we look, companies and governments are spying on us--seeking information about us and everyone we know. Ad networks monitor our web-surfing to send us more relevant ads. The NSA screens our communications for signs of radicalism. Schools track students' emails to stop school shootings.Cameras guard every street corner and traffic light, and drones fly in our skies. Databases of human information are assembled for purposes of training artificial intelligence programs designed to predict everything from traffic patterns to the location of undocumented migrants. We're eventracking ourselves, using personal electronics like Apple watches, Fitbits, and other gadgets that have made the quantified self a realistic possibility. As Facebook's Mark Zuckerberg once put it, the Age of Privacy is over. But Zuckerberg and others who say privacy is dead are wrong. In WhyPrivacy Matters, Neil Richards explains that privacy isn't dead, but rather up for grabs.Richards shows how the fight for privacy is a fight for power that will determine what our future will look like, and whether it will remain fair and free. If we want to build a digital society that is consistent with our hard-won commitments to political freedom, individuality, and humanflourishing, then we must make a meaningful commitment to privacy. Privacy matters because good privacy rules can promote the essential human values of identity, power, freedom, and trust. If we want to preserve our commitments to these precious yet fragile values, we will need privacy rules.Richards explains why privacy remains so important and offers strategies that can help us protect it from the forces that are working to undermine it. Pithy and forceful, this is essential reading for anyone interested in a topic that sits at the center of so many current problems.",2021,"Published         December 1st 2021          by Oxford University Press, USA"
479,https://www.goodreads.com/book/show/57423646-immune,Immune: a Journey into the Mysterious System that Keeps You Alive,nonfiction,Philipp Dettmer,4.69,368,"A gorgeously illustrated deep dive into the immune system that will forever change how you think about your body, from the creator of the popular science YouTube channel Kurzgesagt—In a NutshellYou wake up and feel a tickle in your throat. Your head hurts. You're mildly annoyed as you get the kids ready for school and dress for work yourself. Meanwhile, an epic war is being fought, just below your skin. Millions are fighting and dying for you to be able to complain as you head out the door.So what, exactly, is your immune system?Second only to the human brain in its complexity, it is one of the oldest and most critical facets of life on Earth. Without it, you would die within days. In Immune, Philipp Dettmer, the brains behind the most popular science channel on YouTube, takes readers on a journey through the fortress of the human body and its defenses. There is a constant battle of staggering scale raging within us, full of stories of invasion, strategy, defeat, and noble self-sacrifice. In fact, in the time you've been reading this, your immune system has probably identified and eradicated a cancer cell that started to grow in your body.Each chapter delves into an element of the immune system, including defenses like antibodies and inflammation as well as threats like bacteria, allergies, and cancer, as Dettmer reveals why boosting your immune system is actually nonsense, how parasites sneak their way past your body's defenses, how viruses work, and what goes on in your wounds when you cut yourself.Enlivened by engaging graphics and immersive descriptions, Immune turns one of the most intricate, interconnected, and confusing subjects—immunology—into a gripping adventure through an astonishing alien landscape. Immune is a vital and remarkably fun crash course in what is arguably, and increasingly, the most important system in the body.",2021,Published         November 2nd 2021          by Random House
480,https://www.goodreads.com/book/show/56805404-call-us-what-we-carry,Call Us What We Carry,nonfiction,Amanda Gorman,4.61,240,"Formerly titled The Hill We Climb and Other Poems, Amanda Gorman’s remarkable new collection reveals an energizing and unforgettable voice in American poetry. Call Us What We Carry is Gorman at her finest. Including “The Hill We Climb,” the stirring poem read at the inauguration of the 46th President of the United States, Joe Biden, and bursting with musical language and exploring themes of identity, grief, and memory, this lyric of hope and healing captures an important moment in our country’s consciousness while being utterly timeless.The breakout poetry collection by #1 New York Times bestselling author and presidential inaugural poet Amanda Gorman.",2021,Published         December 7th 2021          by Viking
481,https://www.goodreads.com/book/show/56922687-these-precious-days,These Precious Days: Essays,nonfiction,Ann Patchett,4.58,320,"The beloved New York Times bestselling author reflects on home, family, friendships and writing in this deeply personal collection of essays.  “Any story that starts will also end.” As a writer, Ann Patchett knows what the outcome of her fiction will be. Life, however, often takes turns we do not see coming. Patchett ponders this truth in these wise essays that afford a fresh and intimate look into her mind and heart. At the center of These Precious Days is the title essay, a suprising and moving meditation on an unexpected friendship that explores “what it means to be seen, to find someone with whom you can be your best and most complete self.” When Patchett chose an early galley of actor and producer Tom Hanks’ short story collection to read one night before bed, she had no idea that this single choice would be life changing. It would introduce her to a remarkable woman—Tom’s brilliant assistant Sooki—with whom she would form a profound bond that held monumental consequences for them both. A literary alchemist, Patchett plumbs the depths of her experiences to create gold: engaging and moving pieces that are both self-portrait and landscape, each vibrant with emotion and rich in insight. Turning her writer’s eye on her own experiences, she transforms the private into the universal, providing us all a way to look at our own worlds anew, and reminds how fleeting and enigmatic life can be. From the enchantments of Kate di Camilo’s children’s books to youthful memories of Paris; the cherished life gifts given by her three fathers to the unexpected influence of Charles Schultz’s Snoopy; the expansive vision of Eudora Welty to the importance of knitting, Patchett connects life and art as she illuminates what matters most. Infused with the author’s grace, wit, and warmth, the pieces in These Precious Days resonate deep in the soul, leaving an indelible mark—and demonstrate why Ann Patchett is one of the most celebrated writers of our time.",2021,Published         November 23rd 2021          by Harper
482,https://www.goodreads.com/book/show/55290026-a-swim-in-a-pond-in-the-rain,"A Swim in a Pond in the Rain: In Which Four Russians Give a Master Class on Writing, Reading, and Life",nonfiction,George Saunders,4.57,410,"From the New York Times bestselling, Booker Prize–winning author of Lincoln in the Bardo and Tenth of December comes a literary master class on what makes great stories work and what they can tell us about ourselves—and our world today.For the last twenty years, George Saunders has been teaching a class on the Russian short story to his MFA students at Syracuse University. In A Swim in a Pond in the Rain, he shares a version of that class with us, offering some of what he and his students have discovered together over the years. Paired with iconic short stories by Chekhov, Turgenev, Tolstoy, and Gogol, the seven essays in this book are intended for anyone interested in how fiction works and why it’s more relevant than ever in these turbulent times.In his introduction, Saunders writes, “We’re going to enter seven fastidiously constructed scale models of the world, made for a specific purpose that our time maybe doesn’t fully endorse but that these writers accepted implicitly as the aim of art—namely, to ask the big questions, questions like, How are we supposed to be living down here? What were we put here to accomplish? What should we value? What is truth, anyway, and how might we recognize it?” He approaches the stories technically yet accessibly, and through them explains how narrative functions; why we stay immersed in a story and why we resist it; and the bedrock virtues a writer must foster. The process of writing, Saunders reminds us, is a technical craft, but also a way of training oneself to see the world with new openness and curiosity.A Swim in a Pond in the Rain is a deep exploration not just of how great writing works but of how the mind itself works while reading, and of how the reading and writing of stories make genuine connection possible.",2021,Published         January 12th 2021          by Random House
483,https://www.goodreads.com/book/show/56625155-for-brown-girls-with-sharp-edges-and-tender-hearts,For Brown Girls with Sharp Edges and Tender Hearts: A Love Letter to Women of Color,nonfiction,Prisca Dorcas Mojica Rodríguez,4.52,272,"The founder of Latina Rebels’ “electrifying debut” (LA Times) arms women of color with the tools and knowledge they need to find success on their own terms  For generations, Brown girls have had to push against powerful forces of sexism, racism, and classism, often feeling alone in the struggle. By founding Latina Rebels, Prisca Dorcas Mojica Rodríguez has created a community to help women fight together. In For Brown Girls with Sharp Edges and Tender Hearts, she offers wisdom and a liberating path forward for all women of color. She crafts powerful ways to address the challenges Brown girls face, from imposter syndrome to colorism. She empowers women to decolonize their worldview, and defy “universal” white narratives, by telling their own stories. Her book guides women of color toward a sense of pride and sisterhood and offers essential tools to energize a movement.May it spark a fire within you.",2021,Published         September 7th 2021          by Seal Press
484,https://www.goodreads.com/book/show/57355838-please-scream-inside-your-heart,Please Scream Inside Your Heart: Breaking News and Nervous Breakdowns in the Year that Wouldn't End,nonfiction,Dave Pell,4.43,368,"Please lower your shoulder restraint and keep your hands and feet in. You’re about to board a roller coaster ride through a year that was at once laughable and lethal.If you’ve got an anti-anxiety prescription, now would probably be a good time to call in a refill.Please Scream Inside Your Heart is a time capsule; a real-time ride through the maddening hell that was the 2020 news cycle—when historic turmoil and media mania stretched American sanity, democracy, and toilet paper. Who better to examine this unhinged period in all of its twists and turns than news addict Dave Pell, aka the internet’s Managing Editor? Fueled by the wisdom and advice of his two Holocaust-surviving parents, for whom parts of this story were all too familiar, Pell puts the key stories of 2020 into context with pith and punch; highlighting turning points that widened America’s divisions, deepened our obsession with a media-driven civil war, and nearly knocked the country off its tracks.  Pell also examines the role of technology in society—and how we somehow built the exact opposite of what we thought we were building. Why did the lies spread faster than the truth? How did our tech addiction contribute to the nightmare? Why do you feel a vibration in your pocket right now? In 2020, the news was everywhere, and everything was political—even the air we breathed. So brace yourself as you’re hurtled through the twists and turns of the corkscrewiest year in American history; one that included two impeachment trials, a global pandemic, Black Lives Matter, the biggest election of a lifetime, a slide towards autocracy, and a warning from the makers of Lysol not to drink their products.",2021,Published         November 9th 2021          by Hachette Go                             (first published November 2nd 2021)
485,https://www.goodreads.com/book/show/56024292-paradise,Paradise: One Town's Struggle to Survive an American Wildfire,nonfiction,Lizzie Johnson,4.4,432,"The definitive firsthand account of California's Camp Fire--the nation's deadliest wildfire in a century--and a riveting examination of what went wrong and how to avert future tragedies as the climate crisis unfoldsOn November 8, 2018, the people of Paradise, California, awoke to a mottled gray sky and gusty winds. Soon the Camp Fire was upon them, gobbling an acre a second. Less than two hours after it ignited, residents were trapped in flames, cremated in their homes and cars. By the next morning, eighty-five people were dead.San Francisco Chronicle reporter Lizzie Johnson was there as the town of Paradise burned. She saw the smoldering rubble of a historic covered bridge and the beloved Black Bear Diner, and she stayed long afterward, visiting shelters, hotels, and makeshift camps. Drawing on years of on-the-ground reporting and reams of public records, including 911 calls and testimony from a grand jury investigation, Johnson provides a minute-by-minute account of the Camp Fire, following residents and first responders as they fight to save themselves and their town. We see a young mother fleeing with her newborn; a school bus full of children in search of an escape route; and a group of paramedics, patients, and nurses trapped in a cul-de-sac, fending off the fire with rakes and hoses.Johnson documents the unfolding tragedy with empathy and nuance. But she also investigates the root causes, from runaway climate change to a deeply flawed alert system to Pacific Gas and Electric's decades-long neglect of critical infrastructure. A cautionary tale for a new era of megafires, Paradise is the gripping story of a town wiped off the map and the determination of its people to rise again.",2021,Published         August 17th 2021          by Crown Publishing Group (NY)
486,https://www.goodreads.com/book/show/51167337-carefree-black-girls,Carefree Black Girls,nonfiction,Zeba Blay,4.4,240,"Carefree Black Girls is an exploration and celebration of black women’s identity and impact on pop culture, as well as the enduring stereotypes they face, from a film and culture critic for HuffPost.In 2013, Zeba Blay was one of the first people to coin the viral term “carefreeblackgirls” on Twitter. It was, as she says, “a way to carve out a space of celebration and freedom for black women online.”In this collection of essays, Blay expands on that initial idea by looking at the significance of influential black women throughout history, including Josephine Baker, Michelle Obama, Rihanna, and Cardi B. Incorporating her own personal experiences as well as astute analysis of these famous women, Blay presents an empowering and celebratory portrait of black women and their effect on American culture. She also examines the many stereotypes that have clung to black women throughout history, whether it is the Mammy, the Angry Black Woman, or more recently, the Thot.",2021,Published         October 19th 2021          by St. Martin's Griffin
487,https://www.goodreads.com/book/show/52710961-jews-don-t-count,Jews Don’t Count,nonfiction,David Baddiel,4.38,144,"Jews Don’t Count is a book for people on the right side of history. People fighting the good fight against homophobia, disablism, transphobia and, particularly, racism. People, possibly, like you.It is the comedian and writer David Baddiel’s contention that one type of racism has been left out of this fight. In his unique combination of reasoning, polemic, personal experience and jokes, Baddiel argues that those who think of themselves as on the right side of history have often ignored the history of anti-Semitism. He outlines why and how, in a time of intensely heightened awareness of minorities, Jews don’t count as a real minority.",2021,Published         April 20th 2021          by TLS Books
488,https://www.goodreads.com/book/show/56790170-the-premonition,The Premonition: A Pandemic Story,nonfiction,Michael   Lewis,4.37,304,"For those who could read between the lines, the censored news out of China was terrifying. But the president insisted there was nothing to worry about.Fortunately, we are still a nation of skeptics. Fortunately, there are those among us who study pandemics and are willing to look unflinchingly at worst-case scenarios. Michael Lewis’s taut and brilliant nonfiction thriller pits a band of medical visionaries against the wall of ignorance that was the official response of the Trump administration to the outbreak of COVID-19.The characters you will meet in these pages are as fascinating as they are unexpected. A thirteen-year-old girl’s science project on transmission of an airborne pathogen develops into a very grown-up model of disease control. A local public-health officer uses her worm’s-eye view to see what the CDC misses, and reveals great truths about American society. A secret team of dissenting doctors, nicknamed the Wolverines, has everything necessary to fight the pandemic: brilliant backgrounds, world-class labs, prior experience with the pandemic scares of bird flu and swine flu…everything, that is, except official permission to implement their work.Michael Lewis is not shy about calling these people heroes for their refusal to follow directives that they know to be based on misinformation and bad science. Even the internet, as crucial as it is to their exchange of ideas, poses a risk to them. They never know for sure who else might be listening in.",2021,Published         May 4th 2021          by W. W. Norton  Company
489,https://www.goodreads.com/book/show/55246081-letters-to-my-white-male-friends,Letters to My White Male Friends,nonfiction,Dax-Devlon Ross,4.37,240,"In Letters to My White Male Friends, Dax-Devlon Ross speaks directly to the millions of middle-aged white men who are suddenly awakening to race and racism. White men are finally realizing that simply not being racist isn’t enough to end racism. These men want deeper insight not only into how racism has harmed Black people, but, for the first time, into how it has harmed them. They are beginning to see that racism warps us all. Letters to My White Male Friends promises to help men who have said they are committed to change and to develop the capacity to see, feel and sustain that commitment so they can help secure racial justice for us all. Ross helps readers understand what it meant to be America’s first generation raised after the civil rights era. He explains how we were all educated with colorblind narratives and symbols that typically, albeit implicitly, privileged whiteness and denigrated Blackness. He provides the context and color of his own experiences in white schools so that white men can revisit moments in their lives where racism was in the room even when they didn’t see it enter. Ross shows how learning to see the harm that racism did to him, and forgiving himself, gave him the empathy to see the harm it does to white people as well. Ultimately, Ross offers white men direction so that they can take just action in their workplace, community, family, and, most importantly, in themselves, especially in the future when race is no longer in the spotlight.",2021,Published         June 15th 2021          by St. Martin's Press
